用户ID,会员级别,手机参数,昵称,购买时间,评论内容
,,,,,
1.0355E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,拇***宠,2019/2/21 20:02,在苏宁买的第二台手机了，上一部是前年给孩子买的苹果6，至今使用完美。这一台是年三十给自己的奖励，下单后初一下午苏宁快递小哥送上五楼，没有电梯，临走还问家里有没有需要捎下去的垃圾，顺路捎下去，苏宁小哥的服务是越来越好了，真没的说！初一到今天正月十七，已经用了半个多月，功能完美没有出现网上说的各种问题，运行流畅。不足的就是屏幕太大用惯了6S，7，之后用代P的是真不习惯，开车单手根本没办法操作。 看到评价里面很多黑苏宁的，不知道都是些什么人，你们可以把我当托哈，不过苏宁也有需要改进的地方，有事机械性回复，没有人在线。还有就是这么几千四五十块手机你好歹送个膜也行，送个套也可以，都没有送。害得我裸奔几天屏幕出现一丢丢划痕，工作原因，口袋比较脏！后来装备全部配齐，自己也贴上了蓝色的膜！没贴膜以前银色的，看起来也很不错，贴了膜更漂亮，晒一晒，有喷子说是托儿的欢迎开喷！
1.0354E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***5,2019/2/16 22:14,很满意的一次购物
1.0353E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,j***5,2019/2/18 20:02,使用了几天，手机很好，满意
1.03509E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,激***归,2019/2/13 20:05,手机到啦苏宁易购的确不错  是正品 都很放心也很安全。安排就完事了
1.03502E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,i***l,2019/2/14 21:43,犹豫了好几天终于买了～送货很快，各方面都查了，是正品，棒棒哒！之前看评论还有点忐忑，特意用了几天才来评价，挺好的，没啥问题，运行确实流畅，特别开心！
1.0356E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,r***6,2019/2/19 23:21,目前用起来还不错
1.0353E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,幽***4,2019/2/18 20:09,很好家人很满意
1.03499E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***7,2019/2/15 23:45,手机挺好用的，很不错，价格实惠.终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！
1.03549E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***4,2019/2/20 0:45,没注意看 确认晚了
1.03521E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***3,2019/2/19 8:37,挺好的??第二天就到了
1.03521E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,岁***者,2019/2/19 10:44,使用不错，后期追评。
1.03524E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,c***a,2019/2/14 15:47,苏宁易购 可以信赖
1.03467E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,小***6,2019/2/8 14:07,北京发货 天津转天就到了 是全新未拆封机器 不错 开始不敢在苏宁易购买 以前买手机一直在实体店买的  苏宁易购确实值得相信 因为我好多同事都在这里买电器 还会继续光顾的 必须好评
1.0354E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***5,2019/2/21 21:48,正品，序列号官网了，保修到20年2月20
1.0352E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,w***i,2019/2/13 20:49,苹果设计的很漂亮，系统也很流畅，很喜欢
1.03509E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,骄***心,2019/2/15 21:37,大商家，价格合适，发货快，好评。
1.03491E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,w***6,2019/2/14 18:24,手机收到用了几天才评价的，很不错，好评
1.03524E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***1,2019/2/16 12:00,用了几天 非常不错！
1.03527E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,丿***丶,2019/2/16 18:23,目前用着还不错
1.03547E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***5,2019/2/19 17:02,用起来 可以
1.0349E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/8 13:23,对于这次购机真的很满意。 很完美的机子。就是这几天又便宜了200不高兴
1.03508E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,d***0,2019/2/11 17:49,挺好的，一直用苹果，不卡顿就是好，比安卓强太多
1.0343E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,m***2,2019/1/31 15:05,第一次在小苏买苹果手机，发现还是很给力的，不但价格全网相对低，而且也是正品，收到手机后已在官网查过，激活时间是对的。8plus运行速度真的不错，反应超快，装了很多软件也照样流畅。音乐效果也不错。待机时间还可以，但使用起来耗电还是挺快的，希望以后能补足短板。十分满分的话，我给九分。
1.03523E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,y***5,2019/2/14 12:50,绝对的原装正品
1.03503E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/16 17:28,物流很快，是正品，给媳妇买的很喜欢
1.03531E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,3***o,2019/2/17 13:50,用机体验很好
1.0353E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***y,2019/2/18 19:57,正品，很好用
1.0353E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,一***想,2019/2/17 11:05,用过后再来评
1.03471E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,花***6,2019/2/9 10:04,棒棒哒 可以的 感觉挺好的 不错 可以试一试 到时候追评哦哈哈。非常喜欢 快递小哥比较给力
1.03516E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,l***8,2019/2/15 9:01,很好用的手机，质量不错，配送也很快，很喜欢
1.03564E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,麽***生,2019/2/20 11:58,"买给爸爸的。这个价格还是不错的，网购了这么多年，这是我第一次这么认真的对待。我怀着忐忑的心情拿着手机盯着屏幕，迟迟不敢下手。我怕我一旦说出来，老板会觉得我在拍马屁，东西真是太有魅力了，走在大街上回头率超多啊。嘻嘻！开始我原以为质量是一般般的，想不到拿到手上后的感觉就是不一样，当初的凝虑没有了，真是太开心了！在这店里购物就是一种享受，很值得购买....哈哈！又一次淘到好东西了...好评,绝对的好评!下次再来"
1.0351E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,换***彩,2019/2/17 16:48,真棒么，bang bang bang，好好好
1.03536E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,我***的,2019/2/18 0:07,不错哈，很快
1.03487E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,夕***丶,2019/2/14 9:35,断货，本来想用金色的，女性化一些，黑色男朋友又有了，还是银色吧不错的，背景不错的
1.03448E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,眼***3,2019/2/2 22:11,查过了，是全新的，特地用了几天来评价的，颜色好看还是喜欢实体按键的我jio得不错
1.03526E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***4,2019/2/16 17:16,使用感不错
1.03511E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,z***0,2019/2/17 20:15,不错，挺好，是正品
1.03523E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,我***大,2019/2/14 11:55,感觉 还不错吧
1.03537E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,槿***4,2019/2/18 10:15,用着还可以
1.03527E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,娟***0,2019/2/16 17:42,刚用，用的还可以
1.03488E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,卡***0,2019/2/9 23:27,手机正品 无瑕疵  之前一直用安卓还不太习惯，用一段时间再追评
1.03524E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,w***o,2019/2/19 19:32,手机很好！物超所值！物流也很给力
1.03523E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,液***贴,2019/2/19 17:40,用了几天，正常
1.03492E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,海***3,2019/2/15 6:24,喜欢 好用
1.03544E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,会***福,2019/2/20 21:25,帮人买算上自己的话已经是买的第五台机子了，感觉快要被系统识别为黄牛了，到目前为止没有一台出过问题????
1.03521E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***5,2019/2/19 10:15,特别不错
1.0352E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***3,2019/2/15 18:45,特地用了几天，Good
1.03517E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***4,2019/2/18 16:13,态度很好！
1.03535E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,a***7,2019/2/17 22:38,很好，查询了是新机子
1.03549E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***9,2019/2/18 10:52,还要继续使用 才知道
1.03558E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,w***1,2019/2/21 7:44,手机不错！物流速度很快！用一用再来评价！
1.0359E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,h***u,2019/2/24 15:11,过年期间买的，正常发货，快递也很快，手机也很好用
1.03595E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,2***g,2019/2/25 11:48,以前一直用华为，不喜欢安卓的开源系统，不喜欢苹果系统的封闭性，下个铃声都麻烦死了，只是因为听说8P玩刺激战场很爽，所以就买了个。首先系统运行顺滑，苹果手机玩刺激战场很快早就领教了，之前我老婆的6S每次都比我的华为P10先进入游戏，两个手机差了两年的时间。可想而知苹果真的很厉害！就算朋友的华为的旗舰美腿20Pro也没有我的快，每次都是我第一个进入游戏。虽然他的运行内存有8G！其次信号好，有次在地下室玩游戏信号不好，其他人都卡的要死就我的可以玩。这个真是爽玩游戏苹果是无敌了，如丝滑般顺爽。唯一不足的是电池容量小而且充电慢跟华为比只有这个可以挑刺。
1.03509E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,n***l,2019/2/15 21:32,第二台给家人
1.03617E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,w***姐,2019/3/3 10:15,淘宝已经成了一种生活习惯，方便快捷，总是乐此不疲。每次都会仔细筛选自己心仪的宝贝，而且多家对比，才会决定淘回家，所以每次买到的商品几乎都是很不错的。这次买的手机已经用了几天了，还是可以的，就是没有耳机接孔有点麻烦其他还是不错的。
1.0357E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,3***a,2019/2/25 10:48,买了块一个月了！手机用着真不错！物流超级快！头天下午买的！次日早上收到的！感觉8p性价比还好！
1.03518E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,夜***寒,2019/2/18 17:33,非常好，配送快速
1.03546E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,荣***7,2019/2/17 19:17,正品，快递非常快，特别快，赞
1.03525E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,赵***7,2019/2/18 10:21,好??快递一天就到了
1.0353E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,1***哒,2019/2/18 20:08,已收货，整体外观还可以，其他性能等用后再来追评
1.03285E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,哥***饭,2019/1/19 14:15,第一次在网上买手机，很好，值得购买。
1.03491E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***5,2019/2/12 19:52,不错是正品，苏宁值得信赖。
