用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间
10943777948,刚买就便宜900，过了7天不能保价，又耍猴,钻石会员,0,0,1,2017/11/9 12:58
11621816345,手机还行就是物流不给力自营店,金牌会员,0,0,1,2018/6/21 8:31
10933783766,，买完降价还不保价赔偿。拉。?,PLUS会员,1,0,1,2017/11/6 23:33
12254144120,手机刚收到，有点担心是翻新机,PLUS会员,0,0,1,2018/12/13 16:35
11363044424,苹果手机掉漆了4边都掉漆！！！,银牌会员,0,0,1,2018/4/2 9:58
11811981341,还可以，不过刚买官方就降价300，,银牌会员,0,0,1,2018/8/16 14:11
10907111606,手机壳到现在都没收到，还是买的套餐内的,金牌会员,0,0,1,2017/10/30 19:48
11574112330,手机好卡，反应迟钝，好慢,金牌会员,0,0,1,2018/6/9 21:59
11496785159,有漏光 摄像头有小裂痕,钻石会员,0,0,1,2018/5/18 19:08
11560137847,刚买就便宜一百，带不带这样的,金牌会员,0,0,1,2018/6/6 10:09
11370443601,刚买就降价了，有点被骗的感觉,金牌会员,0,0,1,2018/4/4 19:57
11092381468,双十二前几天买的  说申请结果没有补差价。,PLUS会员,0,0,1,2017/12/21 11:46
11606499292,真##上火，不同颜色降价不算价保，,PLUS会员,0,0,1,2018/6/18 10:42
11324466112,为什么刚买完又降价 所谓保价也是假的,金牌会员,0,0,1,2018/3/19 18:50
11406935108,买了1个礼拜就降价*，真的是&hellip;&hellip;,银牌会员,0,0,1,2018/4/17 22:56
11561066844,之前一直验证不了ID，问客服也不理人?,银牌会员,0,0,1,2018/6/6 13:52
11328584866,买完就降价。真是套路深,金牌会员,1,0,1,2018/3/21 8:05
11484774835,信号差，刚买完一天就掉价200元,PLUS会员,0,0,1,2018/5/14 22:37
10918426506,客服人员请补差价，七天不到就又降了近300,金牌会员,0,0,1,2017/11/3 5:42
10899673539,京东就是坑，刚买没多久就降价了，??????????,金牌会员,0,0,1,2017/10/28 10:12
10942670460,等了那么久，右上角还有点破损。。。。,银牌会员,0,0,1,2017/11/9 8:37
11679995168,摄像头进灰是怎么回事,钻石会员,0,0,1,2018/7/7 11:48
11511551611,烂 建议大家看清楚点  随时降价的,钻石会员,0,0,1,2018/5/23 11:36
11117536919,手机一般，快递员不怎么样。,金牌会员,1,0,1,2017/12/30 13:25
11232100175,东西还可以就是没有保障！,银牌会员,0,0,3,2018/2/8 16:53
11097779584,这是我在京东购物多年最不满意的一次,PLUS会员,0,0,3,2017/12/23 10:39
11247834072,还可以，京东直营的东西都是比较让人放心的。,钻石会员,0,0,3,2018/2/15 22:55
11047094403,外包装破损，手机还可以,钻石会员,0,0,3,2017/12/6 20:06
10967070142,手机满分，配送员态度0分,钻石会员,0,0,3,2017/11/14 6:23
11017341473,降价估计会很快的，心里没谱,金牌会员,0,0,3,2017/11/27 8:24
10924130740,手机不错，降价降的措手不及。,钻石会员,0,0,3,2017/11/4 15:46
11919899843,东西还行，物质的消费总能让你高兴一会儿,PLUS会员,1,0,3,2018/9/17 18:29
10962439258,商品不错，物流因为我双11较慢,钻石会员,0,0,3,2017/11/13 11:03
11102327264,"还可以
关键是速度快真心快",金牌会员,0,0,3,2017/12/24 21:49
11575743317,第一次在京东买、是正品,PLUS会员,0,0,3,2018/6/10 12:09
11275395699,现在送货速度明显下降，手机还行,钻石会员,0,0,3,2018/3/2 20:46
10988634488,心情本来好好的，给我来这样一件事情,金牌会员,0,0,3,2017/11/18 20:49
10982159761,手机是挺好的，可是店家说的赠品却没有,银牌会员,0,0,3,2017/11/17 10:20
11356200280,给3星是因为很快给我换了个新手机.,PLUS会员,0,0,3,2018/3/30 18:20
10831566956,快递挺快，赠品没有,PLUS会员,0,0,3,2017/10/3 14:22
11369534995,不喜欢苹果，给老婆买的。,PLUS会员,0,0,3,2018/4/4 14:04
11446517566,速度不错！其他的还需要试用一下再说,钻石会员,0,0,3,2018/5/1 23:14
10967339897,第一次用苹果还可以,金牌会员,0,0,3,2017/11/14 8:27
11028059439,很不错哦，而且京东物流非常快,PLUS会员,0,0,3,2017/11/30 12:36
11557219848,网络不好是通病么，其他挺好,PLUS会员,0,0,3,2018/6/5 14:17
11260417532,不错，不过化了这么多钱？京豆在哪里？,金牌会员,0,0,3,2018/2/25 9:08
11700716908,非常不错物流快是官方正版,银牌会员,0,0,3,2018/7/13 18:05
11474748134,其他都还好，电池真不耐用啊！,金牌会员,0,0,3,2018/5/11 15:37
11210906936,有瑕疵，反正便宜500多，认了,PLUS会员,0,0,3,2018/2/1 22:30
11330521602,静音键很松 真的,银牌会员,0,0,3,2018/3/21 19:15
11336886274,很好，买了好几个了,PLUS会员,0,0,3,2018/3/23 22:38
11376619864,不错，非常值得购买！,钻石会员,0,0,3,2018/4/7 10:04
11626130372,苹果还是没有小米好用很失败,PLUS会员,0,0,3,2018/6/22 0:21
11308049080,还可以，手机充电部位有些污渍,银牌会员,0,0,3,2018/3/14 8:29
11320213852,手机还行，速度快。客服不好，服务不行,PLUS会员,0,0,3,2018/3/18 11:43
11379367039,送来的盒子 好脏啊 其他的还好,银牌会员,0,0,3,2018/4/8 10:13
11372629608,手机质量没问题，发货也比较快,PLUS会员,0,0,3,2018/4/5 17:40
11837979942,挺好的，电池特别不耐用,银牌会员,0,0,3,2018/8/24 13:14
10952788858,"早上拍，傍晚到，降價快，沒保價，真鬧心
  ，不爽快",钻石会员,0,0,3,2017/11/11 15:14
11577612817,东西不错！东西不错！东西不错！只是没发票提供！,PLUS会员,0,0,3,2018/6/10 20:42
10958226928,没想到降价降的这么快，用起来还可以,钻石会员,0,0,3,2017/11/12 15:40
10909867169,手机很好，客服和物流让我有些失望，尤其是客服,PLUS会员,0,0,3,2017/10/31 18:12
11245402590,非常完美的一次购物虽然是春节假期，但物流很快,钻石会员,0,0,3,2018/2/14 0:08
11508576961,续航还算可以，拍照感觉没多大的提升,金牌会员,0,0,3,2018/5/22 13:21
11643289650,不错，配件都是好的，原装，没开封过,金牌会员,0,0,3,2018/6/26 11:58
12113955362,买了8p和x，目前用着还不错,金牌会员,0,0,3,2018/11/11 15:03
11198747297,如期送达，不错，给别人买的，不知道以后怎么样,钻石会员,0,0,3,2018/1/29 8:38
11410471565,第一次买苹果，个人感觉还是挺好的,银牌会员,0,0,3,2018/4/19 10:16
11648488488,还行吧速度很快,银牌会员,0,0,3,2018/6/27 20:21
11654003981,暂时用着挺好的,金牌会员,0,0,3,2018/6/29 13:52
11655899090,非常满意非常感谢,PLUS会员,0,0,3,2018/6/30 3:44
11463700787,收货挺快的，玩一会发烫,钻石会员,1,0,3,2018/5/7 20:26
12163290269,"音量键松动不管用
其他还可以",金牌会员,0,0,3,2018/11/20 11:33
11333499479,快递居然送错位置了，还的自己跑去拿,钻石会员,0,0,3,2018/3/22 19:25
11283976146,宝贝有点掉漆，可也圆满解决了，值得信赖,金牌会员,0,0,3,2018/3/5 21:18
12051918472,一直都是京东买手机，已经买了五部苹果了,PLUS会员,0,0,3,2018/10/28 8:10
10935066800,掉价最快的苹果手机，继续努力吧,钻石会员,2,0,3,2017/11/7 11:39
11337798311,东西还是不错的。快快快。包装没有官方塑封是京东的。,PLUS会员,0,0,3,2018/3/24 11:25
11605859878,手机很好。价格无语！6.17买的，6.18降价100元,PLUS会员,0,0,3,2018/6/18 8:30
11572257759,特别好 ，手感也不错 相当流畅,钻石会员,0,0,3,2018/6/9 13:22
11286015734,手机好用，买了20天，又便宜300多！恶心啊！,PLUS会员,0,0,3,2018/3/6 16:09
11969124596,还行，快递速度很快，??是正品。,PLUS会员,0,0,3,2018/10/2 22:01
11191477847,昨天刚买，今天就便宜一百。真的是不在乎买家的感受,钻石会员,0,0,3,2018/1/26 12:43
10981255544,像素挺好，电不好用，怀疑是真的吗,金牌会员,0,0,3,2017/11/16 23:37
11204660165,速度很好的，谢谢，喜欢的颜色，喜欢的颜色。,PLUS会员,0,0,3,2018/1/31 0:09
12081014272,给我邮错地方说好的交代也没有,金牌会员,1,0,3,2018/11/4 14:33
11950484494,拿上还可以，用段时间再追评,银牌会员,0,0,3,2018/9/26 20:05
11091376373,优惠力度忽高忽低，心里很不平衡呐！手机用段时间再来评吧！,PLUS会员,0,1,3,2017/12/20 22:46
10828171261,挺不错的  客服态度特别好  就是快递啊让我催了好几次,银牌会员,0,0,3,2017/10/1 22:30
11187687443,感觉还好，暂时没什么问题,金牌会员,1,0,3,2018/1/25 0:26
11778925133,亏我，这么信任京东，买到的是官翻机，,银牌会员,0,0,3,2018/8/6 12:57
11291229116,下单减1000，力度确实大，给京东个大大的赞!,金牌会员,0,0,3,2018/3/8 12:26
12447350640,手机还行，包装不好?，物流超快,铜牌会员,0,0,3,2019/2/12 14:50
12421294776,价格很划算，发货速度也还可以的。,PLUS会员,0,0,3,2019/1/28 22:13
11788538829,以后再来京东买商品   我改性  性刘    ***的刘,银牌会员,0,0,3,2018/8/9 11:35
12362698905,手机好用，易爆屏,金牌会员,0,1,3,2019/1/11 22:37
11415640438,手机送人的，选择了精准达结果没到，太耽误事了，不过最好还是解决了,PLUS会员,0,0,3,2018/4/21 1:16
11204849913,总体来说还是可以的吧！毕竟价钱在这里摆着呢！,金牌会员,0,0,3,2018/1/31 7:41
11357182312,用了几天感觉还可以，没出现什么问题,金牌会员,0,0,3,2018/3/31 7:05
11465538066,电量消耗快，闪退确实错在，其他都还好,金牌会员,0,0,3,2018/5/8 13:38
10909876680,感觉大家可以等等再买，降价真心快。心累，脱粉了果断,金牌会员,0,0,3,2017/10/31 18:15
11279773087,随便扔，没任何保护，包装的真好,PLUS会员,5,0,3,2018/3/4 14:06
11640813377,是真机   用的可以   就是服务态度不到位,PLUS会员,0,0,3,2018/6/25 17:43
10925247937,手机棒棒的，就是价格不美丽，*，朋友比我晚一天买，东西便宜还收货快&hellip;&hellip;,金牌会员,0,0,3,2017/11/4 20:48
11076120301,买来哄老婆，拍照效果感觉没有P10好！,钻石会员,0,0,3,2017/12/15 23:24
11633603670,东西还可以电池也比较耐用 就是客服不好,金牌会员,0,0,3,2018/6/23 20:35
11109405508,整体外观 看起来还好  其他的没什么特别,银牌会员,0,0,3,2017/12/27 13:49
11547578754,真没觉得比之前的几个版本好到哪去，另外信号还是一如既往的让人操心&hellip;&hellip;,钻石会员,0,0,3,2018/6/3 9:23
11129018231,京东送货快，价格低，东西一般般，哈哈，字数够了吗？,PLUS会员,0,0,3,2018/1/3 19:54
10810624792,金色差点意思，系统流畅、反应速度快,钻石会员,0,0,3,2017/9/25 9:31
12012209950,感觉还不错&hellip;&hellip;等用段时间就知道啦！,银牌会员,0,0,3,2018/10/16 15:57
11856697298,收到东西京东就是快，今年我都买三部了，没毛病,钻石会员,0,0,3,2018/8/30 7:03
11319208431,买的时候看是5588再打开的时候贵了100块手机是蛮好的物流也很快总体三颗星,银牌会员,0,0,3,2018/3/17 22:26
10966046443,手机好，速度快，可是双十一这个活动真的让人生气，价格多变，保价困难,PLUS会员,0,0,3,2017/11/13 21:24
10865836390,不错 可以 颜色很好,钻石会员,0,0,3,2017/10/16 16:30
12387344711,价格掉得快一个月不到掉了800块钱  手机还可以,银牌会员,0,0,3,2019/1/19 6:18
11133992238,刚开始用很麻烦的，还是国产机好用，下次不想再买了。,钻石会员,0,0,3,2018/1/5 18:03
10988945479,东西收到 很好的东东,PLUS会员,0,0,3,2017/11/18 22:06
11417224809,运行起来挺快的 就是接收信号方面不是太好,钻石会员,0,0,3,2018/4/21 16:24
11183876236,物流很快  刚开始用  还没有发现什么问题,钻石会员,0,0,3,2018/1/23 19:07
10933731661,刚买了 就在秒杀价格基础上送京豆了 不开心 手机还是不错的,钻石会员,0,0,3,2017/11/6 23:13
11041819145,东西非常不错，很喜欢。希望下次还可以买到这么好的商品，真的非常喜欢。,钻石会员,0,0,3,2017/12/5 0:45
11167392446,很是不错，就是比安卓版的好用，物流超快，好评！,钻石会员,0,0,3,2018/1/17 21:09
11198527440,"快递小哥辛苦了,速度很快一天就到了，不容易呀。速度很快",PLUS会员,0,0,3,2018/1/29 0:19
12416880128,真机，原装，没开封。速度还可以,铜牌会员,1,0,3,2019/1/27 16:58
11131331573,速度很快，麦克风不行！！！,钻石会员,0,0,3,2018/1/4 17:17
10920214546,手机已经收到，感觉不错，现在还没试用中，挺好的。,金牌会员,0,0,3,2017/11/3 15:11
11738855535,一直用苹果，这次弃了,钻石会员,0,0,3,2018/7/25 6:20
10909754961,挺好，,金牌会员,0,0,3,2017/10/31 17:32
10924170901,还可以。,PLUS会员,0,0,3,2017/11/4 15:57
10956299507,手机不错,PLUS会员,0,0,3,2017/11/12 9:47
10957243435,基本上还可以,钻石会员,0,0,3,2017/11/12 12:33
10955912543,应该是正品,金牌会员,0,0,3,2017/11/12 8:22
10986349117,用着还算可以,PLUS会员,0,0,3,2017/11/18 11:03
11000799151,帮男朋友抢的，5788抢到的，还可以吧！不过第二天又减了100。质量没啥问题,PLUS会员,0,0,3,2017/11/22 0:36
11345726093,太重了，拿一个小时手腕痛，性能还可以。,PLUS会员,0,0,3,2018/3/27 7:03
12146640063,的确很好。速度快。物流也很快。老婆很喜欢,PLUS会员,0,0,3,2018/11/16 22:52
11667242301,还可以用着，但是觉得这个手机比别人的轻,银牌会员,0,0,3,2018/7/3 13:09
11371245047,在京东商城已经是购买第三台苹果手机了、前两台都很好?、不知道这次如何。希望好运,PLUS会员,0,0,3,2018/4/5 8:29
11523966177,刚用有问题我会反应，京东物流还是很给力希望往农村多拓展,金牌会员,0,0,3,2018/5/27 10:37
10918967579,买完了发现某家系统不让说的 更便宜，四 白多啊，京东的竞争力堪忧,PLUS会员,0,0,3,2017/11/3 9:58
11084372540,还可以，是真的！,金牌会员,0,0,3,2017/12/18 17:50
11139059839,物流超快,钻石会员,0,0,3,2018/1/7 18:19
11324884831,样子很好看 信号不好,金牌会员,0,0,3,2018/3/19 21:02
10824844976,还可以..除了通话电流音.发热量大.都挺好,金牌会员,0,1,3,2017/9/30 14:06
11637860692,手机还可以，颜色很赞。,银牌会员,0,0,3,2018/6/24 22:30
11258882800,很好用,金牌会员,0,0,3,2018/2/24 13:52
11273152097,还不错?挺好的,金牌会员,0,0,3,2018/3/1 23:41
11315585213,还行，经常黑屏,金牌会员,0,0,3,2018/3/16 18:11
11321714910,不错,金牌会员,0,0,3,2018/3/18 20:29
11329754796,运速很快、发票呢？,PLUS会员,0,0,3,2018/3/21 14:44
11601226782,感觉还行，后续在看把,银牌会员,0,0,3,2018/6/16 23:13
11406610672,用着不错,钻石会员,0,0,3,2018/4/17 21:00
11486367235,好  非常好,金牌会员,0,0,3,2018/5/15 13:59
11579331157,很好！,金牌会员,0,0,3,2018/6/11 10:59
11583967512,速度快。,金牌会员,0,0,3,2018/6/12 13:46
11070900602,耗电太快，别的还好，看15分钟电视剧耗百分之3的电,金牌会员,0,0,3,2017/12/14 14:04
10991128581,苹果大法好，京东大法也好。手机用了一段时间，感觉没有什么问题，挺好。,PLUS会员,0,0,3,2017/11/19 15:11
11755715233,全是毛病，建议还是去实体店买，方便解决问题,银牌会员,0,0,3,2018/7/30 10:45
11056205340,多次京东购物，只有这一次，让我心寒，京东的某些客服还需要加大培训~！,PLUS会员,0,0,3,2017/12/10 8:48
11420690122,很好用，速度很快，唯一就是买了一周不到就降价了*，真心不舒服,钻石会员,0,0,3,2018/4/22 19:49
10999616513,东西是正品，就是买回来死机了，又去外面找人家开机,PLUS会员,0,0,3,2017/11/21 18:28
12274794952,总之这是最后一次购买苹果机了，以后转为华为，支持国产,PLUS会员,0,0,3,2018/12/18 12:07
11599769740,非常不愉快的购物！相当的生气?！,钻石会员,0,0,3,2018/6/16 16:09
11623810498,质量还好，买了之后，宿柠的才5188，便宜了300,钻石会员,0,0,3,2018/6/21 15:13
10826271710,目前么什么问题，继续努力，加强客服这块，总个来说京东购物不是很满意，加油吧,金牌会员,0,0,3,2017/10/1 3:16
11042521170,物流超快、质量不错、唯一就是京东双十一活动太不靠谱、一会送京豆一会又不送,钻石会员,0,0,3,2017/12/5 11:06
11032932581,手机非常不错，但是京东这价格上窜下跳，买完之后几天内就降价300多，金色价格降的更多！心惊肉跳，商品给5星，京东这价格扣2星,PLUS会员,0,0,3,2017/12/1 23:31
11635342890,手机还可以,PLUS会员,0,0,3,2018/6/24 11:06
11758551035,还好,银牌会员,0,0,3,2018/7/31 8:48
11849816420,运行暂时没有异常，买了之后过了几天马上又便宜一百块好不爽,钻石会员,0,0,3,2018/8/28 0:05
12047954266,老婆挺喜欢的，,PLUS会员,0,0,3,2018/10/26 21:46
